subset,algorithm,image,psnr,ssim,entropy,edge_vis,niqe,time_ms
outdoor,DCP-Improved,0058_0.8_0.2.jpg,24.9510057711265,0.9476558566093445,7.336038335133372,0.7138536049892037,,130.13055800001894
outdoor,DCP,0059_0.9_0.12.jpg,19.010515252385062,0.8799128532409668,7.73509208557035,0.6055646048866388,,28.81721899996137
outdoor,DCP-Improved,0059_0.9_0.12.jpg,20.752386982937455,0.9085351824760437,7.700145060528768,0.6157076821483601,,87.99921800004995
outdoor,DCP,0060_0.9_0.2.jpg,13.752074567162417,0.7912277579307556,7.443365758012176,0.4051123835420643,,72.31414400007452
outdoor,DCP-Improved,0060_0.9_0.2.jpg,17.58731714784456,0.849570095539093,7.598678257667414,0.3694756015722366,,189.0746549998994
outdoor,DCP,0061_0.8_0.2.jpg,14.60709089173812,0.7969536781311035,7.3224423152133715,0.38270967741935485,,21.60287000003791
outdoor,DCP-Improved,0061_0.8_0.2.jpg,17.956987258111646,0.8712010979652405,7.268628730407314,0.29546627565982403,,68.52636599990092
outdoor,DCP,0062_0.9_0.2.jpg,15.54005367362717,0.8426911234855652,7.518515998418124,0.6133039841514418,,29.253026999981557
outdoor,DCP-Improved,0062_0.9_0.2.jpg,18.958270238313712,0.8720312118530273,7.58295041589649,0.6221219458507594,,81.56539300000532
outdoor,DCP,0063_0.8_0.16.jpg,17.470993515141778,0.8646698594093323,7.488677165033647,0.5047105436935946,,28.802130000030957
outdoor,DCP-Improved,0063_0.8_0.16.jpg,20.819386236280096,0.9115120768547058,7.460125617614359,0.4774774378164209,,87.46140800008106
outdoor,DCP,0064_0.8_0.2.jpg,17.45836638449153,0.8707607388496399,6.89025719214112,0.42950473255558,,29.45403000001079
outdoor,DCP-Improved,0064_0.8_0.2.jpg,19.641982499332304,0.899087131023407,6.750171848330892,0.3986088487783403,,86.80675199991583
outdoor,DCP,0065_0.9_0.12.jpg,20.028483554445003,0.8909412026405334,7.284868965919911,0.6327847821278478,,28.261965000069722
outdoor,DCP-Improved,0065_0.9_0.12.jpg,21.877557332295723,0.903145968914032,7.3104240554390865,0.6291351470913514,,86.6870250000602
outdoor,DCP,0066_1_0.08.jpg,9.038636022450778,0.7051212787628174,7.074271232914899,0.12440677966101694,,28.881841999918834
outdoor,DCP-Improved,0066_1_0.08.jpg,11.417921014937999,0.81656813621521,7.429946270500517,0.11218578032137354,,88.66977200000292
